City,Week,Product,Quantity Ordered
New York City,33,Flatscreen TV,7
New York City,33,Google Phone,9
New York City,33,LG Washing Machine,2
New York City,33,Lightning Charging Cable,35
New York City,33,Macbook Pro Laptop,8
New York City,33,ThinkPad Laptop,10
New York City,33,USB-C Charging Cable,53
New York City,33,Vareebadd Phone,4
New York City,33,Wired Headphones,53
New York City,33,iPhone,14
New York City,34,20in Monitor,6
New York City,34,27in 4K Gaming Monitor,14
New York City,34,27in FHD Monitor,17
New York City,34,34in Ultrawide Monitor,11
New York City,34,AA Batteries (4-pack),60
New York City,34,AAA Batteries (4-pack),51
New York City,34,Apple Airpods Headphones,24
New York City,34,Bose SoundSport Headphones,31
New York City,34,Flatscreen TV,12
New York City,34,Google Phone,12
New York City,34,LG Dryer,2
New York City,34,LG Washing Machine,1
New York City,34,Lightning Charging Cable,40
New York City,34,Macbook Pro Laptop,8
New York City,34,ThinkPad Laptop,5
New York City,34,USB-C Charging Cable,48
New York City,34,Vareebadd Phone,5
New York City,34,Wired Headphones,43
New York City,34,iPhone,10
New York City,35,20in Monitor,10
New York City,35,27in 4K Gaming Monitor,14
New York City,35,27in FHD Monitor,17
New York City,35,34in Ultrawide Monitor,10
New York City,35,AA Batteries (4-pack),54
New York City,35,AAA Batteries (4-pack),69
New York City,35,Apple Airpods Headphones,35
New York City,35,Bose SoundSport Headphones,28
New York City,35,Flatscreen TV,11
New York City,35,Google Phone,7
New York City,35,Lightning Charging Cable,50
New York City,35,Macbook Pro Laptop,10
New York City,35,ThinkPad Laptop,9
New York City,35,USB-C Charging Cable,44
New York City,35,Vareebadd Phone,4
New York City,35,Wired Headphones,39
New York City,35,iPhone,14
New York City,36,20in Monitor,14
New York City,36,27in 4K Gaming Monitor,10
New York City,36,27in FHD Monitor,11
New York City,36,34in Ultrawide Monitor,4
New York City,36,AA Batteries (4-pack),44
New York City,36,AAA Batteries (4-pack),51
New York City,36,Apple Airpods Headphones,28
New York City,36,Bose SoundSport Headphones,12
New York City,36,Flatscreen TV,5
New York City,36,Google Phone,9
New York City,36,LG Dryer,1
New York City,36,LG Washing Machine,1
New York City,36,Lightning Charging Cable,52
New York City,36,Macbook Pro Laptop,13
New York City,36,ThinkPad Laptop,14
New York City,36,USB-C Charging Cable,56
New York City,36,Vareebadd Phone,6
New York City,36,Wired Headphones,32
New York City,36,iPhone,12
New York City,37,20in Monitor,5
New York City,37,27in 4K Gaming Monitor,9
New York City,37,27in FHD Monitor,16
New York City,37,34in Ultrawide Monitor,12
New York City,37,AA Batteries (4-pack),38
New York City,37,AAA Batteries (4-pack),55
New York City,37,Apple Airpods Headphones,36
New York City,37,Bose SoundSport Headphones,27
New York City,37,Flatscreen TV,11
New York City,37,Google Phone,9
New York City,37,LG Dryer,2
New York City,37,LG Washing Machine,4
New York City,37,Lightning Charging Cable,44
New York City,37,Macbook Pro Laptop,10
New York City,37,ThinkPad Laptop,7
New York City,37,USB-C Charging Cable,56
New York City,37,Vareebadd Phone,2
New York City,37,Wired Headphones,30
New York City,37,iPhone,11
New York City,38,20in Monitor,10
New York City,38,27in 4K Gaming Monitor,12
New York City,38,27in FHD Monitor,18
New York City,38,34in Ultrawide Monitor,7
New York City,38,AA Batteries (4-pack),68
New York City,38,AAA Batteries (4-pack),61
New York City,38,Apple Airpods Headphones,37
New York City,38,Bose SoundSport Headphones,22
New York City,38,Flatscreen TV,5
New York City,38,Google Phone,16
New York City,38,LG Dryer,1
New York City,38,LG Washing Machine,1
New York City,38,Lightning Charging Cable,53
New York City,38,Macbook Pro Laptop,12
New York City,38,ThinkPad Laptop,4
New York City,38,USB-C Charging Cable,38
New York City,38,Vareebadd Phone,4
New York City,38,Wired Headphones,40
New York City,38,iPhone,16
New York City,39,20in Monitor,6
New York City,39,27in 4K Gaming Monitor,14
New York City,39,27in FHD Monitor,29
New York City,39,34in Ultrawide Monitor,15
New York City,39,AA Batteries (4-pack),55
New York City,39,AAA Batteries (4-pack),64
New York City,39,Apple Airpods Headphones,32
New York City,39,Bose SoundSport Headphones,26
New York City,39,Flatscreen TV,4
New York City,39,Google Phone,11
New York City,39,LG Washing Machine,3
New York City,39,Lightning Charging Cable,43
New York City,39,Macbook Pro Laptop,12
New York City,39,ThinkPad Laptop,9
New York City,39,USB-C Charging Cable,44
New York City,39,Vareebadd Phone,3
New York City,39,Wired Headphones,48
New York City,39,iPhone,14
New York City,40,20in Monitor,19
New York City,40,27in 4K Gaming Monitor,16
New York City,40,27in FHD Monitor,16
New York City,40,34in Ultrawide Monitor,24
New York City,40,AA Batteries (4-pack),67
New York City,40,AAA Batteries (4-pack),80
New York City,40,Apple Airpods Headphones,50
New York City,40,Bose SoundSport Headphones,42
New York City,40,Flatscreen TV,18
New York City,40,Google Phone,23
New York City,40,LG Dryer,1
New York City,40,LG Washing Machine,1
New York City,40,Lightning Charging Cable,61
New York City,40,Macbook Pro Laptop,14
New York City,40,ThinkPad Laptop,9
New York City,40,USB-C Charging Cable,72
New York City,40,Vareebadd Phone,8
New York City,40,Wired Headphones,57
New York City,40,iPhone,19
New York City,41,20in Monitor,12
New York City,41,27in 4K Gaming Monitor,20
New York City,41,27in FHD Monitor,24
New York City,41,34in Ultrawide Monitor,25
New York City,41,AA Batteries (4-pack),76
New York City,41,AAA Batteries (4-pack),92
New York City,41,Apple Airpods Headphones,50
New York City,41,Bose SoundSport Headphones,41
New York City,41,Flatscreen TV,16
New York City,41,Google Phone,17
New York City,41,LG Washing Machine,2
New York City,41,Lightning Charging Cable,61
New York City,41,Macbook Pro Laptop,21
New York City,41,ThinkPad Laptop,16
New York City,41,USB-C Charging Cable,66
New York City,41,Vareebadd Phone,6
New York City,41,Wired Headphones,50
New York City,41,iPhone,20
New York City,42,20in Monitor,20
New York City,42,27in 4K Gaming Monitor,19
New York City,42,27in FHD Monitor,30
New York City,42,34in Ultrawide Monitor,24
New York City,42,AA Batteries (4-pack),107
New York City,42,AAA Batteries (4-pack),99
New York City,42,Apple Airpods Headphones,48
New York City,42,Bose SoundSport Headphones,31
New York City,42,Flatscreen TV,16
New York City,42,Google Phone,14
New York City,42,LG Washing Machine,2
New York City,42,Lightning Charging Cable,62
New York City,42,Macbook Pro Laptop,16
New York City,42,ThinkPad Laptop,9
New York City,42,USB-C Charging Cable,90
New York City,42,Vareebadd Phone,9
New York City,42,Wired Headphones,61
New York City,42,iPhone,16
New York City,43,20in Monitor,10
New York City,43,27in 4K Gaming Monitor,24
New York City,43,27in FHD Monitor,28
New York City,43,34in Ultrawide Monitor,24
New York City,43,AA Batteries (4-pack),117
New York City,43,AAA Batteries (4-pack),107
New York City,43,Apple Airpods Headphones,39
New York City,43,Bose SoundSport Headphones,38
New York City,43,Flatscreen TV,13
New York City,43,Google Phone,17
New York City,43,LG Washing Machine,2
New York City,43,Lightning Charging Cable,76
New York City,43,Macbook Pro Laptop,12
New York City,43,ThinkPad Laptop,10
New York City,43,USB-C Charging Cable,97
New York City,43,Vareebadd Phone,9
New York City,43,Wired Headphones,67
New York City,43,iPhone,24
New York City,44,20in Monitor,8
New York City,44,27in 4K Gaming Monitor,10
New York City,44,27in FHD Monitor,29
New York City,44,34in Ultrawide Monitor,25
New York City,44,AA Batteries (4-pack),67
New York City,44,AAA Batteries (4-pack),112
New York City,44,Apple Airpods Headphones,57
New York City,44,Bose SoundSport Headphones,36
New York City,44,Flatscreen TV,16
New York City,44,Google Phone,16
New York City,44,LG Dryer,1
New York City,44,LG Washing Machine,1
New York City,44,Lightning Charging Cable,84
New York City,44,Macbook Pro Laptop,13
New York City,44,ThinkPad Laptop,18
New York City,44,USB-C Charging Cable,67
New York City,44,Vareebadd Phone,7
New York City,44,Wired Headphones,60
New York City,44,iPhone,20
New York City,45,20in Monitor,13
New York City,45,27in 4K Gaming Monitor,21
New York City,45,27in FHD Monitor,26
New York City,45,34in Ultrawide Monitor,26
New York City,45,AA Batteries (4-pack),77
New York City,45,AAA Batteries (4-pack),119
New York City,45,Apple Airpods Headphones,44
New York City,45,Bose SoundSport Headphones,45
New York City,45,Flatscreen TV,16
New York City,45,Google Phone,20
New York City,45,LG Dryer,1
New York City,45,LG Washing Machine,1
New York City,45,Lightning Charging Cable,67
New York City,45,Macbook Pro Laptop,9
New York City,45,ThinkPad Laptop,18
New York City,45,USB-C Charging Cable,58
New York City,45,Vareebadd Phone,3
New York City,45,Wired Headphones,59
New York City,45,iPhone,22
New York City,46,20in Monitor,11
New York City,46,27in 4K Gaming Monitor,12
New York City,46,27in FHD Monitor,26
New York City,46,34in Ultrawide Monitor,18
New York City,46,AA Batteries (4-pack),72
New York City,46,AAA Batteries (4-pack),88
New York City,46,Apple Airpods Headphones,47
New York City,46,Bose SoundSport Headphones,35
New York City,46,Flatscreen TV,13
New York City,46,Google Phone,13
New York City,46,LG Dryer,1
New York City,46,LG Washing Machine,1
New York City,46,Lightning Charging Cable,82
New York City,46,Macbook Pro Laptop,18
New York City,46,ThinkPad Laptop,12
New York City,46,USB-C Charging Cable,62
New York City,46,Vareebadd Phone,4
New York City,46,Wired Headphones,60
New York City,46,iPhone,12
New York City,47,20in Monitor,13
New York City,47,27in 4K Gaming Monitor,21
New York City,47,27in FHD Monitor,19
New York City,47,34in Ultrawide Monitor,14
New York City,47,AA Batteries (4-pack),80
New York City,47,AAA Batteries (4-pack),79
New York City,47,Apple Airpods Headphones,50
New York City,47,Bose SoundSport Headphones,50
New York City,47,Flatscreen TV,12
New York City,47,Google Phone,17
New York City,47,LG Washing Machine,2
New York City,47,Lightning Charging Cable,66
New York City,47,Macbook Pro Laptop,15
New York City,47,ThinkPad Laptop,11
New York City,47,USB-C Charging Cable,76
New York City,47,Vareebadd Phone,7
New York City,47,Wired Headphones,62
New York City,47,iPhone,22
New York City,48,20in Monitor,14
New York City,48,27in 4K Gaming Monitor,21
New York City,48,27in FHD Monitor,18
New York City,48,34in Ultrawide Monitor,23
New York City,48,AA Batteries (4-pack),98
New York City,48,AAA Batteries (4-pack),96
New York City,48,Apple Airpods Headphones,58
New York City,48,Bose SoundSport Headphones,34
New York City,48,Flatscreen TV,14
New York City,48,Google Phone,15
New York City,48,LG Dryer,2
New York City,48,LG Washing Machine,2
New York City,48,Lightning Charging Cable,71
New York City,48,Macbook Pro Laptop,12
New York City,48,ThinkPad Laptop,13
New York City,48,USB-C Charging Cable,100
New York City,48,Vareebadd Phone,4
New York City,48,Wired Headphones,51
New York City,48,iPhone,23
New York City,49,20in Monitor,13
New York City,49,27in 4K Gaming Monitor,30
New York City,49,27in FHD Monitor,32
New York City,49,34in Ultrawide Monitor,17
New York City,49,AA Batteries (4-pack),105
New York City,49,AAA Batteries (4-pack),118
New York City,49,Apple Airpods Headphones,64
New York City,49,Bose SoundSport Headphones,48
New York City,49,Flatscreen TV,24
New York City,49,Google Phone,21
New York City,49,LG Dryer,1
New York City,49,LG Washing Machine,1
New York City,49,Lightning Charging Cable,84
New York City,49,Macbook Pro Laptop,28
New York City,49,ThinkPad Laptop,13
New York City,49,USB-C Charging Cable,98
New York City,49,Vareebadd Phone,8
New York City,49,Wired Headphones,93
New York City,49,iPhone,32
New York City,50,20in Monitor,15
New York City,50,27in 4K Gaming Monitor,24
New York City,50,27in FHD Monitor,29
New York City,50,34in Ultrawide Monitor,34
New York City,50,AA Batteries (4-pack),116
New York City,50,AAA Batteries (4-pack),117
New York City,50,Apple Airpods Headphones,62
New York City,50,Bose SoundSport Headphones,59
New York City,50,Flatscreen TV,28
New York City,50,Google Phone,17
New York City,50,LG Dryer,5
New York City,50,LG Washing Machine,1
New York City,50,Lightning Charging Cable,106
New York City,50,Macbook Pro Laptop,26
New York City,50,ThinkPad Laptop,19
New York City,50,USB-C Charging Cable,102
New York City,50,Vareebadd Phone,12
New York City,50,Wired Headphones,103
New York City,50,iPhone,35
New York City,51,20in Monitor,18
New York City,51,27in 4K Gaming Monitor,22
New York City,51,27in FHD Monitor,30
New York City,51,34in Ultrawide Monitor,27
New York City,51,AA Batteries (4-pack),106
New York City,51,AAA Batteries (4-pack),137
New York City,51,Apple Airpods Headphones,64
New York City,51,Bose SoundSport Headphones,53
New York City,51,Flatscreen TV,12
New York City,51,Google Phone,18
New York City,51,LG Dryer,3
New York City,51,LG Washing Machine,4
New York City,51,Lightning Charging Cable,94
New York City,51,Macbook Pro Laptop,20
New York City,51,ThinkPad Laptop,16
New York City,51,USB-C Charging Cable,92
New York City,51,Vareebadd Phone,6
New York City,51,Wired Headphones,79
New York City,51,iPhone,29
New York City,52,20in Monitor,10
New York City,52,27in 4K Gaming Monitor,33
New York City,52,27in FHD Monitor,31
New York City,52,34in Ultrawide Monitor,28
New York City,52,AA Batteries (4-pack),115
New York City,52,AAA Batteries (4-pack),140
New York City,52,Apple Airpods Headphones,80
New York City,52,Bose SoundSport Headphones,63
New York City,52,Flatscreen TV,19
New York City,52,Google Phone,26
New York City,52,LG Dryer,4
New York City,52,LG Washing Machine,3
New York City,52,Lightning Charging Cable,84
New York City,52,Macbook Pro Laptop,14
New York City,52,ThinkPad Laptop,18
New York City,52,USB-C Charging Cable,83
New York City,52,Vareebadd Phone,8
New York City,52,Wired Headphones,100
New York City,52,iPhone,25
Portland,1,20in Monitor,5
Portland,1,27in 4K Gaming Monitor,7
Portland,1,27in FHD Monitor,13
Portland,1,34in Ultrawide Monitor,7
Portland,1,AA Batteries (4-pack),30
Portland,1,AAA Batteries (4-pack),42
Portland,1,Apple Airpods Headphones,18
Portland,1,Bose SoundSport Headphones,15
Portland,1,Flatscreen TV,6
Portland,1,Google Phone,3
Portland,1,LG Dryer,1
Portland,1,Lightning Charging Cable,25
Portland,1,Macbook Pro Laptop,2
Portland,1,ThinkPad Laptop,7
Portland,1,USB-C Charging Cable,32
Portland,1,Vareebadd Phone,1
Portland,1,Wired Headphones,32
Portland,1,iPhone,7
Portland,2,20in Monitor,2
Portland,2,27in 4K Gaming Monitor,8
Portland,2,27in FHD Monitor,7
Portland,2,34in Ultrawide Monitor,5
Portland,2,AA Batteries (4-pack),22
Portland,2,AAA Batteries (4-pack),13
Portland,2,Apple Airpods Headphones,13
Portland,2,Bose SoundSport Headphones,4
Portland,2,Flatscreen TV,7
Portland,2,Google Phone,3
Portland,2,LG Dryer,1
Portland,2,Lightning Charging Cable,12
Portland,2,Macbook Pro Laptop,4
Portland,2,ThinkPad Laptop,2
Portland,2,USB-C Charging Cable,16
Portland,2,Vareebadd Phone,4
Portland,2,Wired Headphones,15
Portland,2,iPhone,5
Portland,3,20in Monitor,6
Portland,3,27in 4K Gaming Monitor,6
Portland,3,27in FHD Monitor,4
Portland,3,34in Ultrawide Monitor,5
Portland,3,AA Batteries (4-pack),29
Portland,3,AAA Batteries (4-pack),14
Portland,3,Apple Airpods Headphones,21
Portland,3,Bose SoundSport Headphones,7
Portland,3,Flatscreen TV,7
Portland,3,Google Phone,3
Portland,3,Lightning Charging Cable,10
Portland,3,Macbook Pro Laptop,3
Portland,3,ThinkPad Laptop,7
Portland,3,USB-C Charging Cable,15
Portland,3,Vareebadd Phone,3
Portland,3,Wired Headphones,20
Portland,3,iPhone,5
Portland,4,20in Monitor,7
Portland,4,27in 4K Gaming Monitor,6
Portland,4,27in FHD Monitor,3
Portland,4,34in Ultrawide Monitor,6
Portland,4,AA Batteries (4-pack),28
Portland,4,AAA Batteries (4-pack),23
Portland,4,Apple Airpods Headphones,19
Portland,4,Bose SoundSport Headphones,9
Portland,4,Flatscreen TV,3
Portland,4,Google Phone,6
Portland,4,LG Dryer,1
Portland,4,Lightning Charging Cable,18
Portland,4,Macbook Pro Laptop,3
Portland,4,ThinkPad Laptop,3
Portland,4,USB-C Charging Cable,17
Portland,4,Vareebadd Phone,2
Portland,4,Wired Headphones,14
Portland,4,iPhone,3
Portland,5,20in Monitor,7
Portland,5,27in 4K Gaming Monitor,4
Portland,5,27in FHD Monitor,8
Portland,5,34in Ultrawide Monitor,3
Portland,5,AA Batteries (4-pack),22
Portland,5,AAA Batteries (4-pack),49
Portland,5,Apple Airpods Headphones,16
Portland,5,Bose SoundSport Headphones,13
Portland,5,Flatscreen TV,6
Portland,5,Google Phone,6
Portland,5,Lightning Charging Cable,17
Portland,5,Macbook Pro Laptop,3
Portland,5,ThinkPad Laptop,3
Portland,5,USB-C Charging Cable,13
Portland,5,Wired Headphones,12
Portland,5,iPhone,5
Portland,6,20in Monitor,4
Portland,6,27in 4K Gaming Monitor,15
Portland,6,27in FHD Monitor,8
Portland,6,34in Ultrawide Monitor,8
Portland,6,AA Batteries (4-pack),29
Portland,6,AAA Batteries (4-pack),32
Portland,6,Apple Airpods Headphones,19
